"text","text_en","cmp_code","eu_code"
"The only way to reduce crime is by being tough on crime and tough on its causes.",NA,"605",NA
"Government can help families and communities prevent crime.",NA,"605",NA
"But when people do commit crimes, we need an effective criminal justice system able to catch, punish and rehabilitate people.",NA,"605",NA
"Supporting the police",NA,NA,NA
"The foundation is our police force.",NA,"000",NA
"Police numbers started falling in 1993.",NA,"305",NA
"Our investment in 2000-01 increased the number of recruits by an extra 3,000, boosting the number of officers in training by 77 per cent over the previous year.",NA,"305",NA
"Now Labour pledges a further 6,000 extra recruits.",NA,"605",NA
"Labour’s pledge is that over the next three years annual funding for the police will rise by £1.6 billion, to £9.3 billion.",NA,"605",NA
"We also need to create a more effective police service.",NA,"605",NA
"Basic command units are the heart of modern policing, and local commanders and senior detectives should be properly trained and rewarded.",NA,"605",NA
"Strong leadership, modern equipment and specialist training and expertise are all essential.",NA,"605",NA
"We will bring in new arrangements for the development and appointment of chief officers.",NA,"605",NA
"We will introduce a new national core curriculum for officers at every level.",NA,"605",NA
"We will ensure that specialist detective expertise is built up using outside experts where necessary.",NA,"605",NA
"Labour will ensure more people see more police in the community.",NA,"305",NA
"We will discuss with the police how those on the frontline might be rewarded for their skills, experience and commitment.",NA,"605",NA
"We will promote co-operation across force boundaries for common services like training.",NA,"605",NA
"We are also committed to a new independent police complaints commission.",NA,"605",NA
"Persistent offending",NA,NA,NA
"About 100,000 persistent offenders, mostly young men, commit about half of all serious crimes.",NA,"605",NA
"We need a new approach to catch, convict, punish and rehabilitate more of them:",NA,NA,NA
"• Youth offending teams will track up to 2,500 of the most persistent young offenders 24 hours a day, seven days a week.",NA,"605",NA
"• Every active offender will be on the DNA database by 2004.",NA,"605",NA
"• Persistent offending should lead to increased punishment.",NA,"605",NA
"We will end the failed policy of repeat financial penalties; where offending continues, firmer measures will be taken.",NA,"605",NA
"We will invest over £200 million over three years to reduce reoffending by those in custody.",NA,"605",NA
"Sentences will combine time in prison and in the community, with proper supervision after release for ex-prisoners.",NA,"605",NA
"In time, all offenders will have their own plan for return to lawful life, starting in custody with drug treatment or literacy training.",NA,"605",NA
"• New Review Courts will ensure that offenders who breach the conditions of their sentence will get extra community service, more intensive supervision or custody.",NA,"605",NA
"Those who break their bail can expect to go straight into custody for the remainder of their remand period.",NA,"605",NA
"• To deal with the most dangerous offenders of all – those with a dangerous severe personality disorder – we will pass new legislation and create over 300 more high-security prison and hospital places.",NA,"605",NA
"Our proposals are based on a simple principle:",NA,NA,NA
"stay straight or you will stay supervised or go back inside.",NA,"605",NA
"The continued modernisation of the probation, parole and prison services, so every offender gets punishment designed to minimise reoffending, will carry this forward.",NA,"605",NA
"We will build on our youth justice reforms to improve the standard of custodial accommodation and offending programmes for 18- to 20-year-old offenders.",NA,"605",NA
"Crime in the community.",NA,NA,NA
"Broken windows, graffiti and litter all send a signal about lawlessness.",NA,"605",NA
"Labour supports fines for anti-social behaviour and new powers to tackle unruly behaviour and kerb crawlers.",NA,"605",NA
"Every local authority should have an anti-social behaviour unit.",NA,"605",NA
"We will tackle alcohol-related disorder, with an overhaul of licensing laws, greater flexibility over opening times, and tougher controls on rogue landlords.",NA,"605",NA
"We will also streamline the system for removal of untaxed and abandoned cars.",NA,"605",NA
"Crime fighting now starts in every community thanks to new statutory Crime and Disorder Partnerships.",NA,"605",NA
"Our Safe Communities Fund will target hundreds of neighbourhoods with the highest crime rates with extra crime-fighting investment.",NA,"605",NA
"Domestic violence accounts for at least a quarter of all violent crime, so Labour is committed to expanding the safe hostel network.",NA,"605",NA
"Crime prevention requires that those most at risk of falling into a life of crime – children excluded from school, teenagers leaving care – are given real help and opportunity.",NA,"706",NA
"That includes drugs education for every child at primary and secondary school, and youth inclusion schemes in high-crime areas.",NA,"706",NA
"We will also take measures to tackle the problem of child pornography on the internet.",NA,"605",NA
